Index,ItemName,WeaponType,Stand,Walk,SwingAttack,SwingFinalAttack,StabAttack,StabFinalAttack,ShootAttack,ShootFinalAttack,desc
onehandedweapon-1614,태평선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1571,용익선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1580,자쿰의 독선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1594,브히제르 파선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1592,네크로 영선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1588,쟈이힌 위선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1544,로얄 반 레온 호선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1546,우트가르드 거선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1559,레이븐혼 각선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1557,파프니르 용선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1625,앱솔랩스 괴선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1615,아케인셰이드 초선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1555,마이스터 명품선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1540,블랙 흑선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1618,봉인된 제네시스 창세선,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1073,검,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1310,톱,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-644,바이킹 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1270,일룬,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-868,커틀러스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1255,사브르,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-589,쿠크리,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-642,카알 대검,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-984,글라디우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-481,트라우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1438,쥬얼 쿠아다라,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-671,네오코라,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1430,레드 카타나,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1120,붉은 채찍,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-733,낡은 글라디우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1272,영웅의 글라디우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-955,노란색 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-476,하늘색 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-851,아츠,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-373,이름없는검(사무라이검),none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-655,메이플 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-346,피코피코해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1079,죽도,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-798,프라우테,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-665,신문지 칼,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-630,빨강 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1391,검정 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-846,연두색 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1180,연보라 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-773,베이지 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-528,메이플 켈트 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-328,칠성검,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1002,메이플 1000일 깃발,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1404,트럼펫,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-341,광선채찍,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-362,스파타,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1185,메이플 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1104,드래곤 카라벨라,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1192,화염의 카타나,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-821,메이플 글로리 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1381,메이플 1500일 깃발,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-850,메이플 꼬마전구,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-487,타임리스 엑서큐서너스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1034,초코 쇼트케이크,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1296,돼지치기 막대,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-837,메이플 파이롭 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1529,막스 반 레온 세이버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-539,마녀의 빗자루,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1327,라이온하트 커틀러스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-646,아가레스 블러디 피어,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-713,날렵한 스티지 채찍,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-885,광포한 스티지 채찍,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-473,분노한 스티지 채찍,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1134,메이플 베릴 브링어,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1147,메이플 래티넘 브링어,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1240,메이플 이올렛 글라디우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,#c잠재능력을 재설정하면 현재 장비 레벨보다 더높은 수치를 가진 잠재능력이 부여될 수 있는 장비입니다.#
onehandedweapon-1497,네크로 피어,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1231,샤이닝 소울 칼리버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1215,토끼 찹쌀떡,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-240,뚱한 미니빈,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-449,신비의 서,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1257,화염여우,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-316,금강불괴 병아리,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-672,바니바니,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-835,라피스라소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-828,템페스트 글라디우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-542,얼티밋 글라디우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-937,파프니르 미스틸테인,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1012,스칼렛 글라디우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-913,10주년 블랙 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1508,10주년 화이트 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-742,초승달 블레이드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1222,마이스터 글라디우스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1392,레볼루션 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-848,용기의 날개,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1520,11주년 세인트 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1504,자쿰의 포이즈닉 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-816,쟈이힌 세이버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1135,우트가르드 세이버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-855,여기있어! 손전등,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-480,앱솔랩스 세이버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1166,아케인셰이드 세이버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-889,봉인된 제네시스 세이버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1065,양날 도끼,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1036,전투 도끼,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1249,낫,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-344,미스릴 도끼,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-747,손 도끼,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1319,파이어 잭,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-689,당커,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-793,블루 카운터,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-504,벅,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-76,호크헤드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-320,미하일,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-544,리프 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1039,훌라후프,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-865,붓,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-404,그림붓,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-826,비펜니스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-765,토마호크,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-697,드래곤 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-440,메이플 스틸 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1081,타임리스 버디슈,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-964,메이플 파이롭 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-388,라이온하트 챔피온엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1393,아가레스 블러디 헤드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1409,메이플 베릴 어비스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1228,메이플 래티넘 어비스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-429,라피스라엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-711,막스 반 레온 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1090,네크로 헤드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-608,메이플 이올렛 카운터,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,#c잠재능력을 재설정하면 현재 장비 레벨보다 더높은 수치를 가진 잠재능력이 부여될 수 있는 장비입니다.#
onehandedweapon-896,템페스트 카운터,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-694,얼티밋 카운터,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-588,파프니르 트윈클리버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-643,스칼렛 워클리버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1151,10주년 블랙 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-457,10주년 화이트 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1082,마이스터 워클리버,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-797,레볼루션 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-510,11주년 세인트 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1032,자쿰의 포이즈닉 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1444,쟈이힌 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1477,우트가르드 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-395,앱솔랩스 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-634,아케인셰이드 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-869,봉인된 제네시스 엑스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-751,메이스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-707,망치,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-781,강철 메이스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-804,막대 사탕,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-563,퓨전 메이스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1295,몽둥이,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1159,쇠파이프,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-361,가죽 핸드백,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1017,007 가방,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1227,뚜러,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1453,사각 강철 야삽,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-729,삼각 강철 야삽,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-579,빨간 벽돌,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1162,워해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-12,호스맨즈,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-140,젝커,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-623,너클메이스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-777,타무스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1402,스튬,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1385,모던스튬,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-895,검은색 튜브,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-366,빨간색 꽃무늬 튜브,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-891,파란색 꽃무늬 튜브,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-997,보라색 튜브,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-845,구명 튜브,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-738,파노 튜브,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1279,프라이팬,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-595,골든해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1184,루인해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-496,세계의 돼지도감,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1416,철근 해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1075,도깨비 방망이,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-621,배틀해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-928,드래곤 메이스,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1174,메이플 해버크 해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-974,타임리스 알라르간도,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-877,메이플 파이롭 해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1493,라이온하트 배틀해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1442,아가레스 블러디 해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-901,메이플 베릴 스타시커,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1523,메이플 래티넘 스타시커,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1408,둠드 셉터,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-336,디그너티 셉터,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-996,어서러티 셉터,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-606,데몬 베인,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-730,이블 베인,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-814,라피스라해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,\n 전용 주문서와 주문의 흔적 사용 가능
onehandedweapon-342,막스 반 레온 해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-1003,네크로 해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-862,메이플 이올렛 골든해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,#c잠재능력을 재설정하면 현재 장비 레벨보다 더높은 수치를 가진 잠재능력이 부여될 수 있는 장비입니다.#
onehandedweapon-322,롤리스타,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-605,템페스트 골든해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-587,얼티밋 골든해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-374,파프니르 골디언해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
onehandedweapon-731,스칼렛 워해머,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,
